,match_id,player,runs_scored_each_inning,total_runs_scored,balls_faced_each_inning
2753,501203,JH Kallis,53,2427,45
2754,501203,JP Duminy,6,2029,8
2755,501203,KC Sangakkara,16,1687,15
2756,501203,MK Tiwary,30,1695,22
2757,501203,MS Bisla,19,798,21
2758,501203,S Dhawan,7,6769,8
2759,501203,YK Pathan,22,3222,16
2760,501204,AG Paunikar,5,49,8
2761,501204,AJ Finch,11,2092,16
2762,501204,AL Menaria,22,401,15
2763,501204,AM Rahane,18,4642,17
2764,501204,DA Warner,54,6567,44
2765,501204,IK Pathan,9,1150,6
2766,501204,J Botha,39,409,32
2767,501204,LRPL Taylor,18,1017,10
2768,501204,NV Ojha,0,1554,2
2769,501204,R Dravid,38,2174,32
2770,501204,RE van der Merwe,2,159,3
2771,501204,UBT Chand,2,300,10
2772,501204,V Sehwag,4,2728,2
2773,501204,Y Venugopal Rao,60,985,41
2774,501205,AB de Villiers,38,5181,37
2775,501205,AT Rayudu,63,4348,50
2776,501205,AUK Pathan,0,39,2
2777,501205,DJ Jacobs,22,92,17
2778,501205,MA Agarwal,0,2669,1
2779,501205,SR Tendulkar,55,2334,46
2780,501205,SS Tiwary,16,1494,11
2781,501205,TM Dilshan,59,1153,54
2782,501205,V Kohli,12,8014,19
2783,501206,AC Gilchrist,19,2069,15
2784,501206,AM Nayar,0,672,1
2785,501206,KD Karthik,21,4843,11
2786,501206,M Vijay,74,2619,43
2787,501206,MS Dhoni,43,5243,20
2788,501206,PC Valthaty,120,505,64
2789,501206,S Anirudha,0,136,1
2790,501206,S Badrinath,66,1441,57
2791,501206,SE Marsh,12,2489,14
2792,501206,SK Raina,0,5536,1
2793,501206,Sunny Singh,20,43,11
2794,501207,BB McCullum,0,2882,1
2795,501207,BJ Hodge,39,1400,36
2796,501207,DPMD Jayawardene,2,1808,3
2797,501207,GC Smith,24,739,27
2798,501207,JD Ryder,17,604,11
2799,501207,M Manhas,12,514,19
2800,501207,MD Mishra,37,237,21
2801,501207,PA Patel,21,2848,19
2802,501207,R Sharma,10,66,11
2803,501207,R Vinay Kumar,1,310,1
2804,501207,RA Jadeja,47,2959,34
2805,501207,RP Singh,0,52,1
2806,501207,RV Gomez,26,50,19
2807,501207,RV Uthappa,31,4954,15
2808,501207,S Sreesanth,1,34,6
2809,501207,VVS Laxman,0,282,3
2810,501207,WD Parnell,1,65,6
2811,501207,Yuvraj Singh,8,2754,13
2812,501208,AB de Villiers,0,5181,7
2813,501208,B Chipli,61,280,35
2814,501208,CA Pujara,25,390,15
2815,501208,DL Vettori,3,121,6
2816,501208,DT Christian,0,460,1
2817,501208,JJ van der Wath,0,18,1
2818,501208,JP Duminy,22,2029,15
2819,501208,KC Sangakkara,36,1687,25
2820,501208,MA Agarwal,16,2669,13
2821,501208,R Ninan,3,3,6
2822,501208,S Aravind,2,59,5
2823,501208,S Dhawan,11,6769,10
2824,501208,S Sohal,38,368,39
2825,501208,SS Tiwary,7,1494,10
2826,501208,TM Dilshan,7,1153,8
2827,501208,V Kohli,71,8014,51
2828,501208,Z Khan,0,117,3
2829,501209,AG Paunikar,9,49,18
2830,501209,AL Menaria,27,401,22
2831,501209,G Gambhir,75,4217,44
2832,501209,J Botha,12,409,12
2833,501209,JH Kallis,80,2427,66
2834,501209,LRPL Taylor,35,1017,27
2835,501209,MS Bisla,1,798,4
2836,501209,R Dravid,35,2174,36
2837,501209,SR Watson,22,3880,13
2838,501210,AT Rayudu,53,4348,33
2839,501210,BB McCullum,81,2882,64
2840,501210,BJ Hodge,11,1400,7
2841,501210,DJ Jacobs,12,92,22
2842,501210,DPMD Jayawardene,56,1808,38
2843,501210,RA Jadeja,25,2959,12
2844,501210,SR Tendulkar,100,2334,71
2845,501211,AB de Villiers,65,5181,45
2846,501211,AUK Pathan,14,39,6
2847,501211,CA Pujara,2,390,5
2848,501211,DL Vettori,2,121,2
2849,501211,JA Morkel,9,975,8
2850,501211,JJ van der Wath,14,18,11
2851,501211,M Vijay,31,2619,21
2852,501211,MA Agarwal,7,2669,13
2853,501211,MEK Hussey,83,1977,56
2854,501211,MS Dhoni,22,5243,16
2855,501211,S Badrinath,5,1441,3
2856,501211,SK Raina,29,5536,17
2857,501211,SS Tiwary,14,1494,14
2858,501211,TM Dilshan,0,1153,1
2859,501211,V Kohli,35,8014,28
2860,501212,A Mishra,0,381,1
2861,501212,AC Gilchrist,61,2069,49
2862,501212,AM Nayar,13,672,10
2863,501212,B Chipli,14,280,12
2864,501212,DB Ravi Teja,10,375,7
2865,501212,DT Christian,30,460,14
2866,501212,DW Steyn,1,167,2
2867,501212,JP Duminy,18,2029,16
2868,501212,KC Sangakkara,35,1687,28
2869,501212,KD Karthik,3,4843,5
2870,501212,MS Gony,0,99,1
2871,501212,PC Valthaty,75,505,49
2872,501212,S Dhawan,45,6769,36
2873,501212,S Sohal,7,368,5
2874,501213,AJ Finch,25,2092,14
2875,501213,DA Warner,46,6567,28
2876,501213,GC Smith,12,739,14
2877,501213,IK Pathan,14,1150,16
2878,501213,JD Ryder,60,604,27
2879,501213,JR Hopes,13,417,4
2880,501213,M Manhas,20,514,20
2881,501213,MD Mishra,7,237,11
2882,501213,MS Wade,3,183,4
2883,501213,NV Ojha,11,1554,10
2884,501213,RV Uthappa,4,4954,10
2885,501213,V Sehwag,37,2728,25
2886,501213,WD Parnell,10,65,10
2887,501213,Y Venugopal Rao,31,985,20
2888,501213,Yuvraj Singh,66,2754,34
2889,501214,A Singh,0,2,2
2890,501214,AG Paunikar,15,49,15
2891,501214,AL Menaria,21,401,19
2892,501214,AM Rahane,6,4642,9
2893,501214,AS Raut,11,194,15
2894,501214,FY Fazal,3,183,4
2895,501214,G Gambhir,35,4217,39
2896,501214,JH Kallis,0,2427,2
2897,501214,LRPL Taylor,6,1017,10
2898,501214,MK Tiwary,30,1695,26
2899,501214,MS Bisla,9,798,22
2900,501214,SK Trivedi,0,42,2
2901,501214,SK Warne,3,198,6
2902,501214,SR Watson,11,3880,13
2903,501214,SW Tait,0,23,1
2904,501215,BB McCullum,47,2882,33
2905,501215,BJ Hodge,19,1400,14
2906,501215,DPMD Jayawardene,16,1808,11
2907,501215,JA Morkel,9,975,4
2908,501215,M Vijay,28,2619,19
2909,501215,MEK Hussey,8,1977,10
2910,501215,MS Dhoni,14,5243,13
2911,501215,PA Patel,34,2848,27
2912,501215,RA Jadeja,16,2959,7
2913,501215,S Badrinath,19,1441,17
2914,501215,SK Raina,50,5536,41
2915,501216,AJ Finch,0,2092,1
2916,501216,B Chipli,5,280,3
2917,501216,CL White,31,971,25
2918,501216,DA Warner,51,6567,48
2919,501216,DT Christian,8,460,11
2920,501216,IK Pathan,5,1150,9
2921,501216,JR Hopes,17,417,14
2922,501216,KC Sangakkara,49,1687,37
2923,501216,M Morkel,8,126,3
2924,501216,NV Ojha,2,1554,4
2925,501216,S Dhawan,8,6769,5
2926,501216,S Sohal,62,368,41
2927,501216,V Sehwag,12,2728,7
2928,501216,Y Nagar,23,285,12
2929,501216,Y Venugopal Rao,21,985,24
2930,501218,A Symonds,16,974,15
2931,501218,AC Thomas,0,20,2
2932,501218,AT Rayudu,37,4348,40
2933,501218,JD Ryder,12,604,16
2934,501218,JEC Franklin,6,327,8
2935,501218,M Kartik,11,113,13
2936,501218,M Manhas,0,514,1
2937,501218,MD Mishra,12,237,10
2938,501218,R Sharma,13,66,9
2939,501218,RG Sharma,20,6630,18
2940,501218,RV Uthappa,45,4954,37
2941,501218,SB Wagh,2,2,2
2942,501218,SR Tendulkar,35,2334,40
2943,501218,TD Paine,2,10,9
2944,501218,WD Parnell,9,65,8
2945,501218,Yuvraj Singh,0,2754,2
2946,501219,B Lee,1,124,3
2947,501219,BB McCullum,23,2882,19
2948,501219,BJ Hodge,2,1400,8
2949,501219,DPMD Jayawardene,25,1808,28
2950,501219,EJG Morgan,10,1406,12
2951,501219,G Gambhir,3,4217,5
2952,501219,Iqbal Abdulla,12,88,9
2953,501219,JH Kallis,6,2427,9
2954,501219,KM Jadhav,12,1208,11
2955,501219,L Balaji,1,36,1
2956,501219,MK Tiwary,46,1695,52
2957,501219,MS Bisla,16,798,14
2958,501219,PA Patel,9,2848,12
2959,501219,R Bhatia,10,342,9
2960,501219,R Vinay Kumar,11,310,10
2961,501219,RA Jadeja,29,2959,19
2962,501219,RR Powar,3,67,6
2963,501219,RV Gomez,10,50,10
2964,501219,Shakib Al Hasan,2,795,5
2965,501219,YK Pathan,8,3222,3
2966,501220,AC Gilchrist,28,2069,17
2967,501220,AL Menaria,34,401,26
2968,501220,AM Nayar,1,672,3
2969,501220,AS Raut,25,194,21
2970,501220,DH Yagnik,10,170,10
2971,501220,KD Karthik,21,4843,17
2972,501220,LRPL Taylor,0,1017,5
2973,501220,PC Valthaty,46,505,32
2974,501220,PP Chawla,4,624,3
2975,501220,R Dravid,8,2174,7
2976,501220,R McLaren,2,159,8
2977,501220,SA Asnodkar,9,423,9
2978,501220,SE Marsh,71,2489,43
2979,501220,SK Warne,5,198,3
2980,501220,SR Watson,24,3880,16
2981,501220,STR Binny,30,880,24
2982,501220,Sunny Singh,5,43,5
2983,501221,A Symonds,31,974,29
2984,501221,AT Rayudu,27,4348,30
2985,501221,DE Bollinger,0,21,1
2986,501221,JA Morkel,3,975,5
2987,501221,Joginder Sharma,0,36,1
2988,501221,KA Pollard,0,3437,2
2989,501221,M Vijay,12,2619,11
2990,501221,MEK Hussey,41,1977,34
2991,501221,MS Dhoni,3,5243,6
2992,501221,R Ashwin,0,800,2
2993,501221,R Sathish,0,270,7
2994,501221,RG Sharma,87,6630,51
2995,501221,S Anirudha,9,136,12
2996,501221,S Badrinath,71,1441,49
2997,501221,S Randiv,2,2,4
2998,501221,SK Raina,5,5536,4
2999,501221,SR Tendulkar,5,2334,9
3000,501222,BJ Haddin,18,18,11
3001,501222,CH Gayle,102,4997,57
3002,501222,EJG Morgan,6,1406,6
3003,501222,G Gambhir,48,4217,41
3004,501222,JH Kallis,40,2427,45
3005,501222,TM Dilshan,38,1153,32
3006,501222,V Kohli,30,8014,24
3007,501222,YK Pathan,46,3222,26
3008,501223,AC Gilchrist,42,2069,33
3009,501223,AJ Finch,3,2092,5
3010,501223,AM Nayar,17,672,13
3011,501223,DA Warner,77,6567,50
3012,501223,DJ Hussey,20,1322,10
3013,501223,KD Karthik,6,4843,5
3014,501223,NV Ojha,19,1554,8
3015,501223,PC Valthaty,14,505,10
3016,501223,RJ Harris,1,117,1
3017,501223,SE Marsh,95,2489,47
3018,501223,Sunny Singh,2,43,4
3019,501223,V Sehwag,77,2728,37
3020,501223,Y Nagar,11,285,10
3021,501223,Y Venugopal Rao,28,985,16
3022,501224,A Mishra,25,381,19
3023,501224,A Symonds,44,974,33
3024,501224,AT Rayudu,7,4348,8
3025,501224,B Chipli,6,280,9
3026,501224,CL White,1,971,7
3027,501224,DB Ravi Teja,1,375,4
3028,501224,DJ Jacobs,32,92,20
3029,501224,DT Christian,21,460,18
3030,501224,DW Steyn,4,167,10
3031,501224,I Sharma,1,57,2
3032,501224,KA Pollard,0,3437,1
3033,501224,KC Sangakkara,34,1687,29
3034,501224,RG Sharma,56,6630,34
3035,501224,S Dhawan,25,6769,22
3036,501224,S Sohal,5,368,3
3037,501224,SR Tendulkar,28,2334,26
3038,501225,BJ Hodge,8,1400,15
3039,501225,DPMD Jayawardene,13,1808,14
3040,501225,J Botha,14,409,7
3041,501225,KM Jadhav,5,1208,9
3042,501225,LRPL Taylor,2,1017,1
3043,501225,M Muralitharan,5,20,8
3044,501225,NLTC Perera,1,424,4
3045,501225,PA Patel,32,2848,34
3046,501225,R Dravid,44,2174,38
3047,501225,R Vinay Kumar,5,310,4
3048,501225,RA Jadeja,22,2959,23
3049,501225,RP Singh,1,52,1
3050,501225,RV Gomez,0,50,1
3051,501225,SR Watson,49,3880,40
3052,501225,VVS Laxman,8,282,10
3053,501226,AC Thomas,1,20,2
3054,501226,JA Morkel,0,975,5
3055,501226,JD Ryder,15,604,11
3056,501226,JE Taylor,2,3,2
3057,501226,M Kartik,1,113,2
3058,501226,M Manhas,20,514,24
3059,501226,M Vijay,31,2619,29
3060,501226,MD Mishra,9,237,9
3061,501226,MEK Hussey,61,1977,50
3062,501226,MK Pandey,12,3859,9
3063,501226,MS Dhoni,26,5243,21
3064,501226,NL McCullum,15,26,16
3065,501226,R Sharma,1,66,1
3066,501226,RV Uthappa,0,4954,4
3067,501226,S Anirudha,7,136,7
3068,501226,S Badrinath,11,1441,7
3069,501226,SK Raina,2,5536,4
3070,501226,Yuvraj Singh,34,2754,43
3071,501227,A Mithun,0,34,2
3072,501227,AB de Villiers,5,5181,2
3073,501227,CA Pujara,7,390,12
3074,501227,CH Gayle,26,4997,14
3075,501227,DA Warner,7,6567,12
3076,501227,DL Vettori,18,121,21
3077,501227,IK Pathan,13,1150,10
3078,501227,J Syed Mohammad,13,29,10
3079,501227,JR Hopes,54,417,45
3080,501227,MS Wade,8,183,9
3081,501227,NV Ojha,16,1554,11
3082,501227,SS Tiwary,18,1494,20
3083,501227,TM Dilshan,0,1153,1
3084,501227,V Kohli,56,8014,40
3085,501227,V Sehwag,25,2728,18
3086,501227,Y Nagar,0,285,3
3087,501227,Y Venugopal Rao,24,985,21
3088,501228,JD Ryder,19,604,13
3089,501228,JE Taylor,1,3,2
3090,501228,M Manhas,0,514,4
3091,501228,M Vijay,31,2619,33
3092,501228,MD Mishra,2,237,9
3093,501228,MEK Hussey,9,1977,19
3094,501228,MK Pandey,10,3859,13
3095,501228,MR Marsh,11,665,16
3096,501228,RV Uthappa,31,4954,22
3097,501228,S Badrinath,63,1441,46
3098,501228,SK Raina,34,5536,25
3099,501228,Yuvraj Singh,62,2754,45
3100,501229,A Mishra,0,381,1
3101,501229,B Chipli,4,280,10
3102,501229,BB McCullum,0,2882,4
3103,501229,BJ Hodge,0,1400,3
3104,501229,CL White,31,971,34
3105,501229,DB Ravi Teja,8,375,5
3106,501229,DPMD Jayawardene,4,1808,8
3107,501229,DT Christian,9,460,12
3108,501229,KC Sangakkara,65,1687,48
3109,501229,KM Jadhav,0,1208,2
3110,501229,MS Gony,0,99,1
3111,501229,NLTC Perera,22,424,25
3112,501229,PA Patel,0,2848,3
3113,501229,R Vinay Kumar,18,310,19
3114,501229,RA Jadeja,23,2959,36
3115,501229,RP Singh,0,52,1
3116,501229,RV Gomez,0,50,1
3117,501229,S Dhawan,4,6769,9
3118,501229,S Sohal,1,368,5
3119,501229,S Sreesanth,0,34,1
3120,501230,B Lee,1,124,1
3121,501230,DA Warner,2,6567,7
3122,501230,EJG Morgan,0,1406,1
3123,501230,G Gambhir,18,4217,19
3124,501230,IK Pathan,9,1150,12
3125,501230,JH Kallis,11,2427,11
3126,501230,JR Hopes,25,417,31
3127,501230,L Balaji,3,36,1
3128,501230,M Morkel,6,126,5
3129,501230,MK Tiwary,61,1695,50
3130,501230,NV Ojha,1,1554,2
3131,501230,RN ten Doeschate,19,326,13
3132,501230,SP Goswami,22,293,21
3133,501230,TR Birt,8,75,11
3134,501230,UT Yadav,1,208,1
3135,501230,V Sehwag,34,2728,23
3136,501230,Y Nagar,19,285,14
3137,501230,Y Venugopal Rao,19,985,18
3138,501230,YK Pathan,5,3222,9
3139,501231,A Symonds,17,974,27
3140,501231,AG Murtaza,2,10,5
3141,501231,AL Menaria,4,401,4
3142,501231,AT Rayudu,11,4348,14
3143,501231,DJ Jacobs,15,92,16
3144,501231,Harbhajan Singh,10,833,7
3145,501231,J Botha,45,409,39
3146,501231,KA Pollard,4,3437,16
3147,501231,LRPL Taylor,13,1017,19
3148,501231,R Dravid,5,2174,16
3149,501231,R Sathish,7,270,6
3150,501231,RG Sharma,13,6630,22
3151,501231,SL Malinga,1,88,4
3152,501231,SR Tendulkar,7,2334,7
3153,501231,SR Watson,26,3880,32
3154,501232,AB de Villiers,26,5181,20
3155,501232,CH Gayle,49,4997,26
3156,501232,Harpreet Singh,1,123,1
3157,501232,JD Ryder,51,604,34
3158,501232,M Kaif,8,259,5
3159,501232,M Manhas,3,514,5
3160,501232,MK Pandey,19,3859,24
3161,501232,RV Uthappa,23,4954,18
3162,501232,SS Tiwary,14,1494,8
3163,501232,TD Paine,8,10,20
3164,501232,TM Dilshan,15,1153,19
3165,501232,V Kohli,67,8014,43
3166,501232,Yuvraj Singh,41,2754,23
3167,501233,B Akhil,13,76,9
3168,501233,BB McCullum,7,2882,8
3169,501233,BJ Hodge,27,1400,25
3170,501233,DA Warner,3,6567,8
3171,501233,DPMD Jayawardene,18,1808,28
3172,501233,IK Pathan,13,1150,7
3173,501233,M Klinger,2,73,6
3174,501233,NV Ojha,0,1554,3
3175,501233,PA Patel,1,2848,3
3176,501233,R Vinay Kumar,11,310,9
3177,501233,RA Jadeja,31,2959,22
3178,501233,RE van der Merwe,2,159,4
3179,501233,RP Singh,1,52,1
3180,501233,RR Powar,0,67,1
3181,501233,S Sreesanth,0,34,2
3182,501233,TR Birt,20,75,13
3183,501233,V Sehwag,80,2728,48
3184,501233,Y Nagar,22,285,31
3185,501233,Y Venugopal Rao,1,985,11
3186,501234,AC Gilchrist,26,2069,29
3187,501234,AM Nayar,0,672,2
3188,501234,Bipul Sharma,16,187,12
3189,501234,DJ Hussey,15,1322,22
3190,501234,EJG Morgan,28,1406,15
3191,501234,G Gambhir,45,4217,47
3192,501234,JH Kallis,1,2427,4
3193,501234,KD Karthik,42,4843,42
3194,501234,MK Tiwary,34,1695,43
3195,501234,P Kumar,2,340,2
3196,501234,PC Valthaty,7,505,8
3197,501234,SE Marsh,5,2489,7
3198,501235,AL Menaria,29,401,22
3199,501235,AM Rahane,15,4642,9
3200,501235,Harpreet Singh,13,123,19
3201,501235,J Botha,12,409,18
3202,501235,JD Ryder,18,604,12
3203,501235,LRPL Taylor,47,1017,36
3204,501235,M Manhas,24,514,20
3205,501235,MK Pandey,30,3859,31
3206,501235,NL McCullum,11,26,7
3207,501235,R Dravid,18,2174,20
3208,501235,R Sharma,0,66,1
3209,501235,RV Uthappa,35,4954,21
3210,501235,SR Watson,12,3880,14
3211,501235,Yuvraj Singh,7,2754,11
3212,501236,A Mishra,2,381,5
3213,501236,B Chipli,17,280,15
3214,501236,CL White,13,971,18
3215,501236,DT Christian,1,460,1
3216,501236,I Sharma,1,57,1
3217,501236,JA Morkel,19,975,6
3218,501236,JP Duminy,17,2029,11
3219,501236,KC Sangakkara,15,1687,12
3220,501236,M Vijay,3,2619,15
3221,501236,MEK Hussey,46,1977,41
3222,501236,MS Dhoni,21,5243,22
3223,501236,S Anirudha,3,136,2
3224,501236,S Badrinath,5,1441,2
3225,501236,S Dhawan,19,6769,27
3226,501236,S Sohal,56,368,33
3227,501236,SK Raina,59,5536,36
3228,501237,A Symonds,4,974,6
3229,501237,AC Gilchrist,0,2069,2
3230,501237,AM Nayar,14,672,9
3231,501237,AT Rayudu,51,4348,37
3232,501237,Bipul Sharma,1,187,2
3233,501237,DJ Hussey,1,1322,5
3234,501237,DJ Jacobs,10,92,10
3235,501237,KA Pollard,20,3437,11
3236,501237,KD Karthik,1,4843,2
3237,501237,P Kumar,2,340,3
3238,501237,PC Valthaty,33,505,39
3239,501237,PP Chawla,10,624,10
3240,501237,RG Sharma,18,6630,11
3241,501237,RJ Harris,1,117,2
3242,501237,SE Marsh,61,2489,47
3243,501237,SR Tendulkar,51,2334,46
3244,501238,BB McCullum,37,2882,22
3245,501238,BJ Hodge,24,1400,13
3246,501238,DA Warner,13,6567,15
3247,501238,DPMD Jayawardene,7,1808,11
3248,501238,IK Pathan,5,1150,6
3249,501238,M Klinger,18,73,21
3250,501238,NV Ojha,13,1554,15
3251,501238,PA Patel,37,2848,34
3252,501238,RE van der Merwe,2,159,3
3253,501238,TR Birt,27,75,15
3254,501238,V Sehwag,15,2728,9
3255,501238,Y Nagar,18,285,24
3256,501238,Y Venugopal Rao,40,985,38
3257,501239,A Mishra,9,381,10
3258,501239,B Chipli,12,280,7
3259,501239,CL White,13,971,13
3260,501239,DB Ravi Teja,30,375,22
3261,501239,DT Christian,1,460,3
3262,501239,EJG Morgan,14,1406,18
3263,501239,G Gambhir,35,4217,23
3264,501239,JH Kallis,30,2427,31
3265,501239,KC Sangakkara,0,1687,2
3266,501239,MK Tiwary,33,1695,28
3267,501239,S Dhawan,54,6769,46
3268,501239,S Sohal,26,368,20
3269,501239,YK Pathan,47,3222,26
3270,501240,AL Menaria,2,401,8
3271,501240,AM Rahane,4,4642,9
3272,501240,DH Yagnik,1,170,1
3273,501240,J Botha,8,409,6
3274,501240,LRPL Taylor,20,1017,14
3275,501240,M Vijay,5,2619,6
3276,501240,MEK Hussey,79,1977,57
3277,501240,R Dravid,66,2174,51
3278,501240,SK Raina,61,5536,53
3279,501240,SR Watson,32,3880,26
3280,501240,STR Binny,7,880,7
3281,501241,A Symonds,3,974,3
3282,501241,AA Jhunjhunwala,10,217,16
3283,501241,AC Blizzard,6,120,6
3284,501241,AT Rayudu,27,4348,28
3285,501241,GC Smith,6,739,12
3286,501241,Harbhajan Singh,9,833,3
3287,501241,JD Ryder,0,604,1
3288,501241,KA Pollard,28,3437,23
3289,501241,M Manhas,0,514,1
3290,501241,MK Pandey,59,3859,49
3291,501241,R Sharma,0,66,1
3292,501241,RG Sharma,12,6630,20
3293,501241,RV Uthappa,34,4954,27
3294,501241,SB Wagh,0,2,1
3295,501241,SR Tendulkar,24,2334,25
3296,501241,TL Suman,36,676,16
3297,501241,Yuvraj Singh,20,2754,16
3298,501242,B Lee,1,124,2
3299,501242,BB McCullum,1,2882,9
3300,501242,BJ Hodge,35,1400,19
3301,501242,DPMD Jayawardene,55,1808,43
3302,501242,EJG Morgan,66,1406,52
3303,501242,G Gambhir,0,4217,1
3304,501242,JH Kallis,45,2427,42
3305,501242,M Klinger,29,73,26
3306,501242,MK Tiwary,1,1695,7
3307,501242,MV Boucher,5,394,4
3308,501242,PA Patel,21,2848,16
3309,501242,R Bhatia,1,342,1
3310,501242,RA Jadeja,8,2959,11
3311,501242,RV Gomez,1,50,1
3312,501242,YK Pathan,17,3222,13
3313,501243,AJ Finch,0,2092,2
3314,501243,B Chipli,1,280,2
3315,501243,DB Ravi Teja,2,375,9
3316,501243,DT Christian,27,460,23
3317,501243,I Malhotra,7,7,4
3318,501243,IK Pathan,12,1150,16
3319,501243,JP Duminy,55,2029,32
3320,501243,JR Hopes,17,417,10
3321,501243,KC Sangakkara,44,1687,37
3322,501243,NV Ojha,7,1554,10
3323,501243,S Dhawan,29,6769,18
3324,501243,TR Birt,4,75,9
3325,501243,V Sehwag,119,2728,58
3326,501243,Y Nagar,7,285,3
3327,501243,Y Venugopal Rao,3,985,14
3328,501244,A Mithun,6,34,3
3329,501244,AB de Villiers,27,5181,14
3330,501244,AC Gilchrist,0,2069,1
3331,501244,AM Nayar,1,672,4
3332,501244,AUK Pathan,0,39,1
3333,501244,CH Gayle,107,4997,49
3334,501244,KD Karthik,20,4843,15
3335,501244,L Ablish,0,0,2
3336,501244,M Kaif,3,259,4
3337,501244,P Kumar,15,340,8
3338,501244,PC Valthaty,21,505,18
3339,501244,PP Chawla,5,624,6
3340,501244,R McLaren,28,159,33
3341,501244,RJ Harris,17,117,25
3342,501244,SE Marsh,4,2489,8
3343,501244,SS Tiwary,13,1494,9
3344,501244,Sunny Singh,4,43,5
3345,501244,TM Dilshan,16,1153,9
3346,501244,V Kohli,27,8014,32
3347,501245,EJG Morgan,5,1406,8
3348,501245,G Gambhir,16,4217,19
3349,501245,JA Morkel,30,975,32
3350,501245,JH Kallis,21,2427,23
3351,501245,M Vijay,5,2619,14
3352,501245,MEK Hussey,15,1977,26
3353,501245,MK Tiwary,15,1695,13
3354,501245,S Badrinath,54,1441,41
3355,501245,SK Raina,4,5536,10
3356,501246,A Symonds,4,974,4
3357,501246,AB Agarkar,7,179,7
3358,501246,AC Blizzard,37,120,24
3359,501246,AT Rayudu,59,4348,40
3360,501246,CA Ingram,1,205,2
3361,501246,DA Warner,1,6567,2
3362,501246,IK Pathan,23,1150,20
3363,501246,JR Hopes,55,417,45
3364,501246,KA Pollard,9,3437,9
3365,501246,M Morkel,10,126,9
3366,501246,NV Ojha,1,1554,8
3367,501246,RG Sharma,49,6630,32
3368,501246,S Nadeem,0,39,1
3369,501246,SR Tendulkar,14,2334,15
3370,501246,V Sehwag,2,2728,4
3371,501246,Y Nagar,0,285,1
3372,501246,Y Venugopal Rao,37,985,27
3373,501247,BB McCullum,22,2882,17
3374,501247,BJ Hodge,5,1400,13
3375,501247,CH Gayle,44,4997,17
3376,501247,DPMD Jayawardene,3,1808,10
3377,501247,M Klinger,24,73,25
3378,501247,P Parameswaran,1,1,1
3379,501247,PA Patel,19,2848,14
3380,501247,R Vinay Kumar,3,310,4
3381,501247,RA Jadeja,23,2959,23
3382,501247,RR Powar,8,67,6
3383,501247,RV Gomez,7,50,16
3384,501247,TM Dilshan,52,1153,31
3385,501247,V Kohli,27,8014,34
3386,501248,AA Jhunjhunwala,0,217,3
3387,501248,AC Gilchrist,3,2069,8
3388,501248,CJ Ferguson,6,98,15
3389,501248,DJ Hussey,4,1322,5
3390,501248,JD Ryder,15,604,18
3391,501248,KD Karthik,30,4843,27
3392,501248,MK Pandey,28,3859,33
3393,501248,MR Marsh,2,665,6
3394,501248,Mandeep Singh,6,1706,11
3395,501248,P Kumar,3,340,5
3396,501248,PC Valthaty,23,505,22
3397,501248,RJ Harris,4,117,4
3398,501248,RV Uthappa,22,4954,18
3399,501248,SD Chitnis,9,99,9
3400,501248,SE Marsh,32,2489,28
3401,501248,SJ Srivastava,1,5,1
3402,501248,Yuvraj Singh,35,2754,16
3403,501249,A Singh,1,2,2
3404,501249,AL Menaria,2,401,6
3405,501249,AM Rahane,52,4642,36
3406,501249,AS Raut,19,194,14
3407,501249,DH Yagnik,3,170,7
3408,501249,J Botha,14,409,18
3409,501249,JA Morkel,5,975,5
3410,501249,LRPL Taylor,6,1017,9
3411,501249,M Vijay,53,2619,43
3412,501249,MEK Hussey,46,1977,31
3413,501249,MS Dhoni,41,5243,19
3414,501249,R Dravid,20,2174,17
3415,501249,SK Raina,43,5536,27
3416,501249,SK Warne,0,198,2
3417,501249,SR Watson,11,3880,10
3418,501250,A Mishra,0,381,1
3419,501250,B Chipli,18,280,14
3420,501250,CJ Ferguson,15,98,9
3421,501250,DB Ravi Teja,30,375,28
3422,501250,DT Christian,10,460,11
3423,501250,DW Steyn,11,167,6
3424,501250,JD Ryder,35,604,21
3425,501250,JP Duminy,30,2029,30
3426,501250,KC Sangakkara,12,1687,13
3427,501250,MK Pandey,49,3859,42
3428,501250,RV Uthappa,1,4954,3
3429,501250,S Dhawan,24,6769,17
3430,501250,S Sohal,0,368,1
3431,501250,SC Ganguly,32,1349,32
3432,501250,Yuvraj Singh,2,2754,6
3433,501251,A Symonds,8,974,7
3434,501251,AC Blizzard,15,120,10
3435,501251,AC Gilchrist,28,2069,30
3436,501251,AT Rayudu,13,4348,19
3437,501251,Bipul Sharma,6,187,4
3438,501251,DJ Hussey,0,1322,3
3439,501251,DS Kulkarni,2,104,4
3440,501251,Harbhajan Singh,12,833,7
3441,501251,KA Pollard,17,3437,13
3442,501251,KD Karthik,31,4843,24
3443,501251,MM Patel,0,39,1
3444,501251,Mandeep Singh,8,1706,5
3445,501251,P Kumar,2,340,2
3446,501251,PC Valthaty,14,505,15
3447,501251,RG Sharma,5,6630,6
3448,501251,RJ Harris,6,117,4
3449,501251,SE Marsh,43,2489,34
3450,501251,SJ Srivastava,3,5,2
3451,501251,SR Tendulkar,6,2334,9
3452,501251,TL Suman,4,676,5
3453,501252,AL Menaria,8,401,6
3454,501252,AM Rahane,17,4642,10
3455,501252,AS Raut,5,194,9
