,match_id,player,runs_scored_each_inning,total_runs_scored
3770,548308,RE Levi,0,83
3771,548308,RG Sharma,1,6630
3772,548308,RV Uthappa,36,4954
3773,548308,SA Yadav,0,3594
3774,548308,SC Ganguly,3,1349
3775,548308,SL Malinga,5,88
3776,548308,SPD Smith,39,2495
3777,548308,WD Parnell,11,65
3778,548309,AC Gilchrist,27,2069
3779,548309,AL Menaria,0,401
3780,548309,AM Nayar,10,672
3781,548309,AM Rahane,98,4642
3782,548309,BJ Hodge,21,1400
3783,548309,Bipul Sharma,18,187
3784,548309,DJ Hussey,13,1322
3785,548309,Harmeet Singh,1,18
3786,548309,JP Faulkner,11,527
3787,548309,KK Cooper,11,116
3788,548309,Mandeep Singh,34,1706
3789,548309,OA Shah,14,506
3790,548309,P Kumar,10,340
3791,548309,PC Valthaty,13,505
3792,548309,PP Chawla,10,624
3793,548309,R Dravid,28,2174
3794,548309,SE Marsh,7,2489
3795,548310,AB McDonald,30,123
3796,548310,AB de Villiers,64,5181
3797,548310,AJ Finch,25,2092
3798,548310,CA Pujara,11,390
3799,548310,DAJ Bracewell,12,12
3800,548310,DL Vettori,3,121
3801,548310,GJ Maxwell,3,2772
3802,548310,HV Patel,0,249
3803,548310,IK Pathan,24,1150
3804,548310,M Morkel,2,126
3805,548310,MA Agarwal,16,2669
3806,548310,NV Ojha,33,1554
3807,548310,R Vinay Kumar,18,310
3808,548310,SS Tiwary,1,1494
3809,548310,V Kohli,8,8014
3810,548310,V Sehwag,0,2728
3811,548310,Y Nagar,16,285
3812,548310,Y Venugopal Rao,18,985
3813,548311,Ankit Sharma,15,87
3814,548311,B Chipli,10,280
3815,548311,CL White,23,971
3816,548311,DB Ravi Teja,0,375
3817,548311,DJ Bravo,43,1560
3818,548311,DJ Harris,15,111
3819,548311,DT Christian,2,460
3820,548311,DW Steyn,5,167
3821,548311,F du Plessis,39,4571
3822,548311,JA Morkel,2,975
3823,548311,M Vijay,2,2619
3824,548311,MS Dhoni,7,5243
3825,548311,MS Gony,4,99
3826,548311,PA Patel,20,2848
3827,548311,RA Jadeja,48,2959
3828,548311,S Badrinath,25,1441
3829,548311,S Dhawan,21,6769
3830,548311,SK Raina,16,5536
3831,548312,AL Menaria,40,401
3832,548312,AM Rahane,0,4642
3833,548312,B Lee,25,124
3834,548312,BB McCullum,2,2882
3835,548312,BJ Hodge,44,1400
3836,548312,DB Das,12,304
3837,548312,G Gambhir,0,4217
3838,548312,Iqbal Abdulla,1,88
3839,548312,JH Kallis,5,2427
3840,548312,KK Cooper,5,116
3841,548312,LR Shukla,8,405
3842,548312,MK Tiwary,59,1695
3843,548312,OA Shah,23,506
3844,548312,R Bhatia,8,342
3845,548312,R Dravid,26,2174
3846,548312,SP Goswami,23,293
3847,548312,SP Narine,0,1534
3848,548312,YK Pathan,15,3222
3849,548313,AC Gilchrist,6,2069
3850,548313,AD Mascarenhas,5,79
3851,548313,AM Nayar,24,672
3852,548313,Bipul Sharma,35,187
3853,548313,CJ Ferguson,3,98
3854,548313,DJ Hussey,18,1322
3855,548313,JD Ryder,8,604
3856,548313,JP Faulkner,3,527
3857,548313,MK Pandey,12,3859
3858,548313,MN Samuels,46,161
3859,548313,Mandeep Singh,24,1706
3860,548313,P Kumar,1,340
3861,548313,PC Valthaty,1,505
3862,548313,PP Chawla,16,624
3863,548313,R Sharma,0,66
3864,548313,RV Uthappa,40,4954
3865,548313,SC Ganguly,20,1349
3866,548313,SPD Smith,25,2495
3867,548314,A Mishra,0,381
3868,548314,AT Rayudu,19,4348
3869,548314,Ankit Sharma,1,87
3870,548314,B Chipli,1,280
3871,548314,CL White,30,971
3872,548314,DB Ravi Teja,4,375
3873,548314,DT Christian,39,460
3874,548314,DW Steyn,2,167
3875,548314,JEC Franklin,7,327
3876,548314,KA Pollard,24,3437
3877,548314,KC Sangakkara,14,1687
3878,548314,KD Karthik,7,4843
3879,548314,PA Patel,1,2848
3880,548314,RE Levi,3,83
3881,548314,RG Sharma,73,6630
3882,548314,S Dhawan,41,6769
3883,548314,TL Suman,5,676
3884,548315,AB de Villiers,10,5181
3885,548315,B Lee,8,124
3886,548315,CA Pujara,6,390
3887,548315,CH Gayle,2,4997
3888,548315,DL Vettori,20,121
3889,548315,G Gambhir,64,4217
3890,548315,HV Patel,10,249
3891,548315,JH Kallis,22,2427
3892,548315,LR Shukla,5,405
3893,548315,MA Agarwal,5,2669
3894,548315,MK Tiwary,2,1695
3895,548315,MS Bisla,46,798
3896,548315,R Bhatia,4,342
3897,548315,R Vinay Kumar,25,310
3898,548315,RN ten Doeschate,3,326
3899,548315,SS Tiwary,18,1494
3900,548315,Shakib Al Hasan,4,795
3901,548315,V Kohli,6,8014
3902,548315,YK Pathan,1,3222
3903,548315,Z Khan,11,117
3904,548316,DJ Bravo,22,1560
3905,548316,DPMD Jayawardene,20,1808
3906,548316,F du Plessis,15,4571
3907,548316,JA Morkel,2,975
3908,548316,KP Pietersen,43,1001
3909,548316,MS Dhoni,11,5243
3910,548316,NV Ojha,14,1554
3911,548316,R Ashwin,8,800
3912,548316,RA Jadeja,13,2959
3913,548316,S Badrinath,15,1441
3914,548316,SB Jakati,1,28
3915,548316,SK Raina,17,5536
3916,548316,V Sehwag,33,2728
3917,548317,A Singh,0,2
3918,548317,AA Chavan,4,12
3919,548317,AL Menaria,20,401
3920,548317,AM Rahane,40,4642
3921,548317,AT Rayudu,47,4348
3922,548317,GB Hogg,2,22
3923,548317,Harbhajan Singh,18,833
3924,548317,J Botha,2,409
3925,548317,JEC Franklin,2,327
3926,548317,KA Pollard,64,3437
3927,548317,KD Karthik,0,4843
3928,548317,KK Cooper,14,116
3929,548317,OA Shah,76,506
3930,548317,R Dravid,3,2174
3931,548317,RE Levi,29,83
3932,548317,RG Sharma,21,6630
3933,548317,SK Trivedi,5,42
3934,548317,SP Goswami,0,293
3935,548317,TL Suman,10,676
3936,548318,AB de Villiers,4,5181
3937,548318,CA Pujara,0,390
3938,548318,CH Gayle,68,4997
3939,548318,DJ Bravo,25,1560
3940,548318,DL Vettori,1,121
3941,548318,F du Plessis,71,4571
3942,548318,JA Morkel,28,975
3943,548318,M Vijay,11,2619
3944,548318,MA Agarwal,45,2669
3945,548318,MS Dhoni,41,5243
3946,548318,R Vinay Kumar,6,310
3947,548318,RA Jadeja,4,2959
3948,548318,RR Bhatkal,0,0
3949,548318,SK Raina,23,5536
3950,548318,SS Tiwary,8,1494
3951,548318,V Kohli,57,8014
3952,548319,A Nehra,2,41
3953,548319,AB Dinda,2,26
3954,548319,AC Gilchrist,21,2069
3955,548319,AD Mathews,11,724
3956,548319,JD Ryder,7,604
3957,548319,M Manhas,31,514
3958,548319,MK Pandey,0,3859
3959,548319,MN Samuels,2,161
3960,548319,Mandeep Singh,10,1706
3961,548319,PC Valthaty,0,505
3962,548319,PP Chawla,21,624
3963,548319,R Sharma,2,66
3964,548319,RV Uthappa,17,4954
3965,548319,SC Ganguly,16,1349
3966,548319,SE Marsh,64,2489
3967,548319,SPD Smith,13,2495
3968,548320,AL Menaria,1,401
3969,548320,AM Rahane,19,4642
3970,548320,BJ Hodge,12,1400
3971,548320,G Gambhir,11,4217
3972,548320,J Botha,6,409
3973,548320,JH Kallis,31,2427
3974,548320,MK Tiwary,24,1695
3975,548320,MS Bisla,29,798
3976,548320,OA Shah,31,506
3977,548320,R Dravid,28,2174
3978,548320,RN ten Doeschate,7,326
3979,548320,SP Goswami,24,293
3980,548320,Shakib Al Hasan,16,795
3981,548320,YK Pathan,7,3222
3982,548321,A Mishra,6,381
3983,548321,AA Jhunjhunwala,4,217
3984,548321,Ankit Sharma,1,87
3985,548321,B Chipli,25,280
3986,548321,DPMD Jayawardene,6,1808
3987,548321,DT Christian,19,460
3988,548321,DW Steyn,2,167
3989,548321,IK Pathan,5,1150
3990,548321,JP Duminy,4,2029
3991,548321,KC Sangakkara,1,1687
3992,548321,KP Pietersen,103,1001
3993,548321,LRPL Taylor,13,1017
3994,548321,NV Ojha,1,1554
3995,548321,PA Patel,45,2848
3996,548321,S Dhawan,44,6769
3997,548321,V Sehwag,7,2728
3998,548321,Y Nagar,23,285
3999,548322,DJ Bravo,5,1560
4000,548322,F du Plessis,43,4571
4001,548322,JA Morkel,3,975
4002,548322,JD Ryder,73,604
4003,548322,M Vijay,8,2619
4004,548322,MN Samuels,8,161
4005,548322,MS Dhoni,26,5243
4006,548322,RA Jadeja,44,2959
4007,548322,RV Uthappa,10,4954
4008,548322,SC Ganguly,16,1349
4009,548322,SK Raina,20,5536
4010,548322,SPD Smith,44,2495
4011,548323,AC Gilchrist,5,2069
4012,548323,AD Mascarenhas,0,79
4013,548323,BA Bhatt,6,6
4014,548323,Bipul Sharma,12,187
4015,548323,DB Das,35,304
4016,548323,DJ Hussey,32,1322
4017,548323,G Gambhir,22,4217
4018,548323,Harmeet Singh,14,18
4019,548323,JH Kallis,1,2427
4020,548323,MK Tiwary,20,1695
4021,548323,MS Bisla,27,798
4022,548323,Mandeep Singh,38,1706
4023,548323,P Dogra,6,127
4024,548323,P Kumar,0,340
4025,548323,PP Chawla,13,624
4026,548323,R Bhatia,3,342
4027,548323,RN ten Doeschate,11,326
4028,548323,SE Marsh,1,2489
4029,548323,Shakib Al Hasan,4,795
4030,548323,YK Pathan,0,3222
4031,548324,AB de Villiers,6,5181
4032,548324,AM Rahane,103,4642
4033,548324,BJ Hodge,1,1400
4034,548324,CH Gayle,8,4997
4035,548324,DL Vettori,1,121
4036,548324,M Kaif,14,259
4037,548324,M Muralitharan,6,20
4038,548324,MA Agarwal,34,2669
4039,548324,OA Shah,60,506
4040,548324,R Dravid,25,2174
4041,548324,R Vinay Kumar,11,310
4042,548324,S Aravind,14,59
4043,548324,SS Tiwary,17,1494
4044,548324,V Kohli,22,8014
4045,548324,Z Khan,0,117
4046,548325,AT Rayudu,4,4348
4047,548325,CJ McKay,8,8
4048,548325,DJ Jacobs,0,92
4049,548325,DPMD Jayawardene,17,1808
4050,548325,Harbhajan Singh,33,833
4051,548325,KA Pollard,1,3437
4052,548325,KD Karthik,3,4843
4053,548325,KP Pietersen,9,1001
4054,548325,LRPL Taylor,11,1017
4055,548325,MM Patel,1,39
4056,548325,NV Ojha,13,1554
4057,548325,PP Ojha,3,16
4058,548325,RE Levi,1,83
4059,548325,RG Sharma,29,6630
4060,548325,RP Singh,0,52
4061,548325,V Sehwag,32,2728
4062,548326,AL Menaria,22,401
4063,548326,AM Rahane,44,4642
4064,548326,BJ Hodge,48,1400
4065,548326,DH Yagnik,9,170
4066,548326,DT Christian,29,460
4067,548326,J Botha,14,409
4068,548326,JP Duminy,58,2029
4069,548326,KC Sangakkara,44,1687
4070,548326,OA Shah,12,506
4071,548326,R Dravid,42,2174
4072,548326,S Dhawan,52,6769
4073,548327,AB de Villiers,33,5181
4074,548327,AD Mathews,10,724
4075,548327,CH Gayle,81,4997
4076,548327,JD Ryder,34,604
4077,548327,M Manhas,6,514
4078,548327,MA Agarwal,9,2669
4079,548327,MN Samuels,34,161
4080,548327,RV Uthappa,69,4954
4081,548327,SC Ganguly,6,1349
4082,548327,SPD Smith,16,2495
4083,548327,SS Tiwary,36,1494
4084,548327,TM Dilshan,4,1153
4085,548327,V Kohli,16,8014
4086,548328,AC Gilchrist,40,2069
4087,548328,AD Mascarenhas,9,79
4088,548328,BB McCullum,15,2882
4089,548328,DJ Hussey,10,1322
4090,548328,G Gambhir,66,4217
4091,548328,JH Kallis,30,2427
4092,548328,MS Bisla,11,798
4093,548328,Mandeep Singh,6,1706
4094,548328,P Dogra,6,127
4095,548328,PC Valthaty,8,505
4096,548328,PP Chawla,9,624
4097,548328,SE Marsh,33,2489
4098,548329,CL White,65,971
4099,548329,DA Warner,109,6567
4100,548329,DJ Harris,19,111
4101,548329,JP Duminy,13,2029
4102,548329,KC Sangakkara,4,1687
4103,548329,NV Ojha,64,1554
4104,548329,S Dhawan,84,6769
4105,548329,V Sehwag,4,2728
4106,548330,AD Mathews,27,724
4107,548330,B Kumar,2,306
4108,548330,DJ Bravo,12,1560
4109,548330,F du Plessis,58,4571
4110,548330,JD Ryder,9,604
4111,548330,M Kartik,4,113
4112,548330,MK Pandey,13,3859
4113,548330,MN Samuels,26,161
4114,548330,MS Dhoni,28,5243
4115,548330,RA Jadeja,7,2959
4116,548330,RV Uthappa,8,4954
4117,548330,S Badrinath,57,1441
4118,548330,SC Ganguly,24,1349
4119,548330,SK Raina,0,5536
4120,548330,SPD Smith,23,2495
4121,548331,AB McDonald,8,123
4122,548331,AB de Villiers,52,5181
4123,548331,Azhar Mahmood,33,388
4124,548331,CH Gayle,87,4997
4125,548331,DA Miller,8,2924
4126,548331,DJ Hussey,41,1322
4127,548331,DL Vettori,2,121
4128,548331,MA Agarwal,1,2669
4129,548331,Mandeep Singh,20,1706
4130,548331,N Saini,14,140
4131,548331,PC Valthaty,6,505
4132,548331,PP Chawla,7,624
4133,548331,SE Marsh,26,2489
4134,548331,SS Tiwary,4,1494
4135,548331,V Kohli,4,8014
4136,548332,AL Menaria,36,401
4137,548332,AM Rahane,15,4642
4138,548332,BJ Hodge,3,1400
4139,548332,DJ Bravo,16,1560
4140,548332,F du Plessis,73,4571
4141,548332,MS Dhoni,15,5243
4142,548332,OA Shah,52,506
4143,548332,R Dravid,26,2174
4144,548332,S Badrinath,15,1441
4145,548332,SK Raina,26,5536
4146,548333,AD Mathews,6,724
4147,548333,DPMD Jayawardene,7,1808
4148,548333,IK Pathan,15,1150
4149,548333,JD Ryder,86,604
4150,548333,KP Pietersen,32,1001
4151,548333,LRPL Taylor,12,1017
4152,548333,M Morkel,1,126
4153,548333,NV Ojha,11,1554
4154,548333,P Negi,8,365
4155,548333,RV Uthappa,10,4954
4156,548333,SC Ganguly,41,1349
4157,548333,SPD Smith,34,2495
4158,548333,V Sehwag,57,2728
4159,548333,Y Nagar,24,285
4160,548334,AT Rayudu,3,4348
4161,548334,Azhar Mahmood,10,388
4162,548334,DA Miller,5,2924
4163,548334,DJ Hussey,21,1322
4164,548334,Harbhajan Singh,4,833
4165,548334,JEC Franklin,79,327
4166,548334,KA Pollard,7,3437
4167,548334,KD Karthik,35,4843
4168,548334,Mandeep Singh,24,1706
4169,548334,N Saini,30,140
4170,548334,NLTC Perera,4,424
4171,548334,RG Sharma,2,6630
4172,548334,SE Marsh,68,2489
4173,548334,SR Tendulkar,23,2334
4174,548335,A Mishra,1,381
4175,548335,Ankit Sharma,1,87
4176,548335,BB McCullum,10,2882
4177,548335,CL White,10,971
4178,548335,DB Das,9,304
4179,548335,DW Steyn,7,167
4180,548335,G Gambhir,30,4217
4181,548335,IR Jaggi,3,76
4182,548335,JH Kallis,23,2427
4183,548335,JP Duminy,16,2029
4184,548335,KC Sangakkara,12,1687
4185,548335,MK Tiwary,30,1695
4186,548335,MS Bisla,10,798
4187,548335,PA Patel,23,2848
4188,548335,S Dhawan,50,6769
4189,548335,YK Pathan,6,3222
4190,548336,AB de Villiers,59,5181
4191,548336,AM Rahane,13,4642
4192,548336,BJ Hodge,10,1400
4193,548336,CH Gayle,4,4997
4194,548336,GB Hogg,13,22
4195,548336,KK Cooper,8,116
4196,548336,MA Agarwal,15,2669
4197,548336,OA Shah,10,506
4198,548336,R Dravid,58,2174
4199,548336,SP Goswami,1,293
4200,548336,STR Binny,20,880
4201,548336,TM Dilshan,76,1153
4202,548336,V Kohli,16,8014
4203,548337,DPMD Jayawardene,18,1808
4204,548337,JD Ryder,0,604
4205,548337,KP Pietersen,27,1001
4206,548337,LRPL Taylor,9,1017
4207,548337,MK Pandey,80,3859
4208,548337,RV Uthappa,60,4954
4209,548337,SC Ganguly,1,1349
4210,548337,V Sehwag,87,2728
4211,548339,AT Rayudu,34,4348
4212,548339,DA Miller,34,2924
4213,548339,DJ Hussey,68,1322
4214,548339,Harbhajan Singh,0,833
4215,548339,JEC Franklin,22,327
4216,548339,KA Pollard,3,3437
4217,548339,KD Karthik,3,4843
4218,548339,Mandeep Singh,22,1706
4219,548339,N Saini,17,140
4220,548339,RG Sharma,50,6630
4221,548339,RJ Peterson,16,32
4222,548339,SE Marsh,17,2489
4223,548339,SR Tendulkar,34,2334
4224,548341,AC Thomas,12,20
4225,548341,B Kumar,7,306
4226,548341,CL White,78,971
4227,548341,IR Jaggi,10,76
4228,548341,JD Ryder,7,604
4229,548341,JP Duminy,26,2029
4230,548341,KC Sangakkara,12,1687
4231,548341,M Manhas,22,514
4232,548341,MK Pandey,21,3859
4233,548341,MN Samuels,3,161
4234,548341,PA Patel,24,2848
4235,548341,RV Uthappa,29,4954
4236,548341,S Dhawan,16,6769
4237,548341,SC Ganguly,23,1349
4238,548341,SPD Smith,26,2495
4239,548342,AC Blizzard,0,120
4240,548342,AT Rayudu,62,4348
4241,548342,DPMD Jayawardene,55,1808
4242,548342,Harbhajan Singh,15,833
4243,548342,IK Pathan,0,1150
4244,548342,KA Pollard,16,3437
4245,548342,KD Karthik,40,4843
4246,548342,KP Pietersen,50,1001
4247,548342,LRPL Taylor,15,1017
4248,548342,NV Ojha,5,1554
4249,548342,RG Sharma,12,6630
4250,548342,RJ Peterson,2,32
4251,548342,RP Singh,1,52
4252,548342,SL Malinga,11,88
4253,548342,SR Tendulkar,7,2334
4254,548342,V Sehwag,73,2728
4255,548342,Y Nagar,0,285
4256,548343,Azhar Mahmood,18,388
4257,548343,Bipul Sharma,7,187
4258,548343,DA Miller,19,2924
4259,548343,DJ Bravo,30,1560
4260,548343,DJ Hussey,7,1322
4261,548343,F du Plessis,29,4571
4262,548343,JA Morkel,8,975
4263,548343,KMDN Kulasekara,5,5
4264,548343,MS Dhoni,1,5243
4265,548343,Mandeep Singh,56,1706
4266,548343,N Saini,6,140
4267,548343,P Kumar,6,340
4268,548343,PP Chawla,0,624
4269,548343,R Ashwin,7,800
4270,548343,RA Jadeja,17,2959
4271,548343,S Badrinath,25,1441
4272,548343,SE Marsh,32,2489
4273,548343,SK Raina,15,5536
4274,548343,WP Saha,6,2934
4275,548344,AB de Villiers,0,5181
4276,548344,BB McCullum,43,2882
4277,548344,CH Gayle,86,4997
4278,548344,DL Vettori,4,121
4279,548344,G Gambhir,93,4217
4280,548344,JH Kallis,41,2427
4281,548344,MA Agarwal,10,2669
4282,548344,MK Tiwary,1,1695
4283,548344,R Vinay Kumar,0,310
4284,548344,SS Tiwary,19,1494
4285,548344,TM Dilshan,1,1153
4286,548344,V Kohli,18,8014
4287,548344,YK Pathan,7,3222
4288,548345,AM Rahane,84,4642
4289,548345,BJ Hodge,22,1400
4290,548345,DPMD Jayawardene,6,1808
4291,548345,IK Pathan,7,1150
4292,548345,KP Pietersen,5,1001
4293,548345,LRPL Taylor,25,1017
4294,548345,NV Ojha,11,1554
4295,548345,OA Shah,1,506
4296,548345,R Dravid,40,2174
4297,548345,V Sehwag,63,2728
4298,548345,Y Nagar,27,285
4299,548346,A Ashish Reddy,10,280
4300,548346,A Mishra,1,381
4301,548346,AT Rayudu,19,4348
4302,548346,B Chipli,1,280
4303,548346,CL White,0,971
4304,548346,DT Christian,5,460
4305,548346,DW Steyn,3,167
4306,548346,IR Jaggi,2,76
4307,548346,JEC Franklin,13,327
4308,548346,JP Duminy,25,2029
4309,548346,KD Karthik,2,4843
4310,548346,PA Patel,19,2848
4311,548346,RE Levi,0,83
4312,548346,RG Sharma,42,6630
4313,548346,RJ Peterson,1,32
4314,548346,S Dhawan,29,6769
4315,548346,SR Tendulkar,14,2334
4316,548346,V Pratap Singh,0,0
4317,548347,BB McCullum,2,2882
4318,548347,DB Das,11,304
4319,548347,DJ Bravo,12,1560
4320,548347,F du Plessis,3,4571
4321,548347,G Gambhir,63,4217
4322,548347,JA Morkel,13,975
4323,548347,JH Kallis,26,2427
4324,548347,MEK Hussey,18,1977
4325,548347,MK Tiwary,13,1695
4326,548347,MS Dhoni,34,5243
4327,548347,RA Jadeja,9,2959
4328,548347,SK Raina,44,5536
4329,548347,YK Pathan,12,3222
4330,548348,BB Samantray,2,125
4331,548348,CL White,74,971
4332,548348,JP Duminy,4,2029
4333,548348,KC Sangakkara,82,1687
4334,548348,M Manhas,7,514
4335,548348,MJ Clarke,41,98
4336,548348,MK Pandey,0,3859
4337,548348,MN Samuels,1,161
4338,548348,PA Patel,0,2848
4339,548348,RV Uthappa,26,4954
4340,548348,S Dhawan,13,6769
4341,548348,SC Ganguly,45,1349
4342,548348,SPD Smith,47,2495
4343,548349,AA Chavan,7,12
4344,548349,AL Menaria,2,401
4345,548349,AM Rahane,42,4642
4346,548349,BJ Hodge,1,1400
4347,548349,DPMD Jayawardene,0,1808
4348,548349,KP Pietersen,36,1001
4349,548349,LRPL Taylor,6,1017
4350,548349,NV Ojha,11,1554
4351,548349,OA Shah,1,506
4352,548349,R Dravid,57,2174
4353,548349,SP Goswami,18,293
4354,548349,SR Watson,8,3880
4355,548349,V Sehwag,73,2728
4356,548349,Y Nagar,9,285
4357,548350,AB McDonald,9,123
4358,548350,AB de Villiers,17,5181
4359,548350,AM Nayar,2,672
4360,548350,AUK Pathan,2,39
4361,548350,Azhar Mahmood,2,388
4362,548350,CH Gayle,71,4997
4363,548350,DJ Hussey,45,1322
4364,548350,MA Agarwal,7,2669
4365,548350,Mandeep Singh,43,1706
4366,548350,N Saini,50,140
4367,548350,P Dogra,3,127
4368,548350,PP Chawla,6,624
4369,548350,SE Marsh,8,2489
4370,548350,SS Tiwary,1,1494
4371,548350,V Kohli,45,8014
4372,548351,AT Rayudu,1,4348
4373,548351,B Kumar,10,306
4374,548351,Harbhajan Singh,0,833
4375,548351,JD Ryder,9,604
4376,548351,JEC Franklin,25,327
4377,548351,KD Karthik,18,4843
4378,548351,M Manhas,42,514
4379,548351,MJ Clarke,14,98
4380,548351,NLTC Perera,0,424
4381,548351,PP Ojha,1,16
4382,548351,RG Sharma,3,6630
4383,548351,RJ Peterson,13,32
4384,548351,RV Uthappa,18,4954
4385,548351,SC Ganguly,16,1349
4386,548351,SL Malinga,14,88
4387,548351,SPD Smith,2,2495
4388,548351,SR Tendulkar,34,2334
4389,548351,WD Parnell,2,65
4390,548352,A Ashish Reddy,3,280
4391,548352,AA Jhunjhunwala,1,217
4392,548352,CL White,77,971
4393,548352,DJ Bravo,12,1560
4394,548352,DT Christian,27,460
4395,548352,F du Plessis,42,4571
4396,548352,JA Morkel,13,975
4397,548352,KC Sangakkara,1,1687
4398,548352,M Vijay,14,2619
4399,548352,MS Dhoni,34,5243
4400,548352,PA Patel,1,2848
4401,548352,RA Jadeja,4,2959
4402,548352,S Badrinath,1,1441
4403,548352,S Dhawan,36,6769
4404,548352,SK Raina,32,5536
4405,548353,AD Mathews,35,724
4406,548353,B Kumar,11,306
4407,548353,BB McCullum,42,2882
4408,548353,DB Das,15,304
4409,548353,G Gambhir,56,4217
4410,548353,JH Kallis,1,2427
4411,548353,LR Shukla,0,405
4412,548353,M Manhas,1,514
4413,548353,MJ Clarke,1,98
4414,548353,MK Pandey,17,3859
4415,548353,MK Tiwary,6,1695
4416,548353,RV Uthappa,17,4954
4417,548353,SC Ganguly,36,1349
4418,548353,SPD Smith,14,2495
4419,548353,WD Parnell,1,65
4420,548353,YK Pathan,11,3222
4421,548354,AL Menaria,34,401
4422,548354,AM Nayar,9,672
4423,548354,AM Rahane,5,4642
4424,548354,Azhar Mahmood,24,388
4425,548354,BJ Hodge,36,1400
4426,548354,DJ Hussey,8,1322
4427,548354,Gurkeerat Singh,23,511
4428,548354,J Botha,14,409
4429,548354,Mandeep Singh,7,1706
4430,548354,N Saini,2,140
4431,548354,P Kumar,7,340
4432,548354,PP Chawla,5,624
4433,548354,R Dravid,46,2174
4434,548354,RJ Harris,3,117
4435,548354,SE Marsh,34,2489
4436,548354,SR Watson,36,3880
4437,548354,STR Binny,0,880
4438,548355,AT Rayudu,0,4348
4439,548355,DJ Bravo,40,1560
4440,548355,DR Smith,24,2385
4441,548355,F du Plessis,9,4571
4442,548355,Harbhajan Singh,0,833
4443,548355,JA Morkel,3,975
4444,548355,JEC Franklin,1,327
4445,548355,KD Karthik,11,4843
4446,548355,M Vijay,41,2619
4447,548355,MS Dhoni,25,5243
4448,548355,R Ashwin,0,800
4449,548355,RA Jadeja,9,2959
4450,548355,RG Sharma,60,6630
4451,548355,RJ Peterson,0,32
4452,548355,RP Singh,1,52
4453,548355,S Badrinath,1,1441
4454,548355,SK Raina,36,5536
4455,548355,SL Malinga,0,88
4456,548355,SR Tendulkar,74,2334
4457,548356,AB de Villiers,47,5181
4458,548356,AUK Pathan,4,39
4459,548356,CH Gayle,26,4997
4460,548356,CL White,45,971
4461,548356,DJ Harris,47,111
4462,548356,J Syed Mohammad,4,29
4463,548356,KC Sangakkara,10,1687
4464,548356,MA Agarwal,18,2669
4465,548356,S Dhawan,73,6769
4466,548356,TM Dilshan,71,1153
4467,548356,V Kohli,9,8014
4468,548357,BB McCullum,56,2882
4469,548357,DA Warner,21,6567
4470,548357,DB Das,1,304
4471,548357,DPMD Jayawardene,30,1808
4472,548357,G Gambhir,36,4217
4473,548357,IK Pathan,36,1150
4474,548357,JH Kallis,30,2427
4475,548357,LRPL Taylor,16,1017
4476,548357,MK Tiwary,8,1695
4477,548357,NV Ojha,2,1554
4478,548357,S Nadeem,0,39
4479,548357,V Sehwag,23,2728
4480,548357,VR Aaron,1,50
4481,548357,Y Nagar,10,285
4482,548357,YK Pathan,7,3222
4483,548358,AD Mathews,11,724
4484,548358,AL Menaria,18,401
4485,548358,AM Rahane,0,4642
4486,548358,AP Majumdar,30,87
4487,548358,M Manhas,11,514
4488,548358,MJ Clarke,16,98
4489,548358,OA Shah,4,506
4490,548358,R Dravid,14,2174
4491,548358,RV Uthappa,13,4954
4492,548358,SC Ganguly,14,1349
4493,548358,SPD Smith,18,2495
4494,548358,SR Watson,90,3880
4495,548358,WD Parnell,2,65
4496,548359,A Ashish Reddy,8,280
4497,548359,A Mishra,8,381
4498,548359,AA Jhunjhunwala,19,217
4499,548359,Azhar Mahmood,14,388
4500,548359,CL White,8,971
4501,548359,DA Miller,28,2924
4502,548359,DJ Harris,30,111
4503,548359,DJ Hussey,16,1322
4504,548359,J Theron,7,10
4505,548359,KC Sangakkara,4,1687
4506,548359,Mandeep Singh,75,1706
4507,548359,N Saini,2,140
4508,548359,PA Patel,17,2848
4509,548359,PA Reddy,24,164
4510,548359,S Dhawan,8,6769
4511,548359,SD Chitnis,6,99
4512,548359,SE Marsh,22,2489
4513,548360,AT Rayudu,22,4348
4514,548360,CH Gayle,82,4997
4515,548360,DR Smith,2,2385
4516,548360,Harbhajan Singh,20,833
4517,548360,JEC Franklin,1,327
4518,548360,KA Pollard,21,3437
4519,548360,KD Karthik,44,4843
4520,548360,RG Sharma,0,6630
4521,548360,SR Tendulkar,24,2334
4522,548360,TM Dilshan,19,1153
4523,548360,V Kohli,36,8014
4524,548361,AL Menaria,6,401
4525,548361,AM Rahane,17,4642
4526,548361,BJ Hodge,33,1400
4527,548361,DH Yagnik,10,170
4528,548361,DJ Bravo,10,1560
4529,548361,J Botha,12,409
4530,548361,JA Morkel,18,975
4531,548361,M Vijay,0,2619
4532,548361,MEK Hussey,19,1977
4533,548361,MS Dhoni,10,5243
4534,548361,R Dravid,4,2174
4535,548361,RA Jadeja,16,2959
4536,548361,S Anirudha,18,136
4537,548361,SK Raina,23,5536
4538,548361,SR Watson,5,3880
4539,548361,STR Binny,27,880
4540,548362,AB de Villiers,9,5181
4541,548362,AC Thomas,7,20
4542,548362,AD Mathews,4,724
4543,548362,AP Majumdar,31,87
4544,548362,B Kumar,2,306
4545,548362,CH Gayle,57,4997
4546,548362,K Upadhyay,11,12
4547,548362,MD Mishra,4,237
4548,548362,MJ Clarke,13,98
4549,548362,MK Pandey,0,3859
